time,flux,flux_err
1371.0599202981575,24585.686,18.83353
1371.0613091706641,24646.2,18.856573
1371.0626980431707,24627.973,18.843918
1371.0640869156773,24622.557,18.845173
1371.065475788184,24595.842,18.85001
1371.0668646605725,24612.979,18.851145
1371.0682535330784,24634.512,18.850634
1371.069642405585,24619.326,18.836376
1371.0710312780907,24616.672,18.858835
1371.0724201505973,24641.469,18.854557
1371.0738090231039,24638.123,18.850464
1371.0751978956105,24621.754,18.835636
1371.0765867681166,24618.547,18.855923
1371.0779756406218,24603.453,18.846672
1371.0793645131284,24641.89,18.846743
1371.080753385635,24634.488,18.858374
1371.0821422581407,24651.2,18.862915
1371.0835311306473,24607.166,18.844938
1371.084920003154,24631.707,18.864676
1371.0863088756596,24606.002,18.83968
1371.0876977481657,24639.656,18.8569
1371.0890866206714,24631.385,18.85565
1371.090475493178,24621.898,18.848238
1371.0918643656846,24616.582,18.85218
1371.0932532381908,24625.213,18.853823
1371.0946421106974,24597.824,18.83944
1371.096030983203,24650.953,18.863058
1371.097419855709,24646.322,18.866877
1371.0988087282153,24650.867,18.854836
1371.1001976008379,24607.252,18.841917
1371.1015864733445,24640.604,18.85773
1371.102975345851,24621.455,18.849161
1371.1043642183567,24636.994,18.863474
1371.105753090863,24607.707,18.841608
1371.1071419633686,24658.885,18.868984
1371.1085308358747,24619.025,18.847374
1371.1113085810043,24610.959,18.843884
1371.112697453511,24632.955,18.850761
1371.1140863260173,24619.38,18.862053
1371.1154751985223,24604.105,18.842215
1371.1168640710284,24604.398,18.855453
1371.118252943535,24634.2,18.846899
1371.1196418161571,24596.373,18.84134
1371.1307527963236,24623.291,18.853298
1371.1321416689466,24633.902,18.864918
1371.1335305414532,24613.799,18.853354
1371.1349194139589,24633.57,18.86006
1371.1363082865814,24609.172,18.85464
1371.137697159087,24631.455,18.86255
1371.1390860315937,24580.873,18.84673
1371.1404749041003,24602.16,18.852581
1371.1418637767229,24607.408,18.856205
1371.1432526492295,24605.354,18.858019
1371.1446415217351,24642.033,18.861473
1371.1460303943572,24608.389,18.85083
1371.1474192668638,24641.324,18.862051
1371.1488081394864,24593.63,18.846298
1371.150197011993,24653.127,18.871674
1371.1515858844996,24650.928,18.867664
1371.1529747571217,24613.7,18.85488
1371.1543636296278,24612.65,18.85288
1371.1557525021335,24616.275,18.861464
1371.1571413747565,24622.924,18.857094
1371.1585302472631,24636.998,18.86171
1371.1599191198857,24607.373,18.860361
1371.1613079923923,24616.719,18.856049
1371.1626968648986,24607.994,18.855698
1371.16408573752,24646.018,18.852825
1371.1654746100262,24629.207,18.859499
1371.1668634826492,24599.371,18.857994
1371.1682523551558,24616.492,18.851894
1371.1696412277788,24598.576,18.855099
1371.1710301002845,24632.121,18.863646
1371.1724189729075,24639.95,18.867651
1371.1738078454136,24617.225,18.857147
1371.1751967180353,24612.855,18.85857
1371.176585590542,24630.264,18.865088
1371.1779744631647,24626.867,18.852613
1371.179363335671,24633.426,18.858036
1371.180752208294,24603.52,18.861956
1371.1821410808002,24641.832,18.866846
1371.1835299534223,24648.133,18.863808
1371.1849188259284,24644.473,18.87308
1371.1863076985505,24617.234,18.855276
1371.1876965710571,24638.463,18.860115
1371.1890854436801,24625.21,18.862984
1371.1904743163032,24591.73,18.85217
1371.1918631888097,24607.207,18.862322
1371.1932520614314,24619.621,18.85805
1371.194640933937,24620.209,18.85965
1371.19602980656,24628.9,18.850239
1371.1974186791826,24627.607,18.85911
1371.1988075516892,24629.264,18.860176
1371.2001964243123,24637.38,18.861984
1371.2015852968188,24632.898,18.856642
1371.202974169441,24591.52,18.855343
1371.2043630420626,24625.963,18.864977
1371.2057519145692,24635.627,18.858063
1371.2071407871922,24616.98,18.857986
1371.2085296598148,24594.873,18.857466
1371.2099185323214,24635.936,18.860456
1371.2113074049441,24621.125,18.855886
1371.2126962775665,24617.85,18.853754
1371.2140851500722,24641.406,18.857065
1371.2154740226947,24630.469,18.854996
1371.2168628953177,24614.465,18.857746
1371.2182517679407,24671.572,18.872705
1371.2196406404464,24601.0,18.855257
1371.2210295130694,24633.768,18.858847
1371.222418385692,24616.84,18.861221
1371.2238072581977,24628.322,18.850327
1371.2251961308207,24593.205,18.853548
1371.226585003443,24599.031,18.859507
1371.2279738760658,24616.441,18.85621
1371.2293627486888,24621.748,18.860647
1371.230751621195,24624.963,18.858515
1371.232140493817,24619.973,18.853064
1371.2335293664396,24631.303,18.85978
1371.2349182390626,24641.457,18.858267
1371.2363071116856,24627.96,18.866228
1371.2376959841913,24651.129,18.867838
1371.2390848568143,24625.234,18.867115
1371.2404737294373,24643.43,18.864046
1371.2418626020597,24644.576,18.866562
1371.243251474682,24636.219,18.869484
1371.244640347304,24624.023,18.862694
1371.2460292198107,24604.127,18.854668
1371.2474180924337,24603.049,18.864819
1371.2488069650562,24628.557,18.85664
1371.2501958376793,24618.1,18.852127
1371.2515847103023,24635.352,18.860727
1371.252973582924,24606.857,18.852583
1371.254362455546,24644.13,18.86397
1371.255751328169,24629.8,18.862194
1371.257140200792,24638.738,18.860033
1371.2585290732986,24632.19,18.864105
1371.2599179459207,24593.95,18.853558
1371.2613068185437,24683.213,18.876553
1371.2626956911663,24650.035,18.862276
1371.264084563788,24654.246,18.862371
1371.265473436411,24661.219,18.862967
1371.266862309034,24625.336,18.856943
1371.268251181657,24643.914,18.868301
1371.26964005428,24621.707,18.861694
1371.271028926902,24621.504,18.856993
1371.2724177995246,24618.666,18.853842
1371.2738066721467,24598.514,18.846691
1371.2751955447688,24650.494,18.860441
1371.2765844173919,24631.205,18.858309
1371.2779732900149,24652.707,18.869236
1371.2793621626379,24631.076,18.861921
1371.280751035261,24673.428,18.866673
1371.2821399078825,24615.04,18.856625
1371.283528780505,24624.688,18.855831
1371.284917653128,24638.352,18.853483
1371.2863065257502,24654.432,18.861786
1371.2876953983732,24641.312,18.868202
1371.2890842709962,24646.092,18.867287
1371.2904731437357,24615.771,18.852562
1371.291862016358,24612.123,18.855627
1371.2932508889794,24616.254,18.855513
1371.2946397616024,24626.295,18.865635
1371.2960286342254,24625.65,18.8655
1371.297417506848,24609.854,18.847336
1371.298806379471,24635.709,18.864037
1371.300195252094,24628.482,18.8591
1371.301584124716,24638.812,18.856787
1371.302972997455,24602.328,18.852543
1371.3043618700772,24673.8,18.873692
1371.3057507427002,24604.645,18.855724
1371.3071396153232,24621.035,18.858006
1371.3085284879453,24594.203,18.850065
1371.3099173605683,24609.086,18.856155
1371.3113062333073,24651.246,18.872658
1371.3126951059294,24594.41,18.849003
1371.3140839785524,24635.186,18.8606
1371.315472851175,24643.889,18.862923
1371.316861723798,24633.107,18.862438
1371.3182505965374,24645.473,18.867456
1371.3196394691595,24631.28,18.86272
1371.321028341782,24630.682,18.864048
1371.3224172144041,24656.41,18.86468
1371.3238060871436,24610.766,18.853851
1371.3251949597666,24620.105,18.85801
1371.3265838323887,24591.719,18.84725
1371.3279727050117,24612.408,18.866196
1371.3293615777511,24617.66,18.856955
1371.3307504503728,24645.219,18.862677
1371.3321393229953,24618.26,18.854536
1371.3335281956183,24587.492,18.844261
1371.3349170683578,24610.32,18.856516
1371.3363059409808,24590.365,18.846527
1371.3376948136029,24646.076,18.865095
1371.3390836863423,24626.66,18.862684
1371.3404725589644,24652.041,18.859772
1371.341861431586,24647.43,18.867676
1371.3432503043255,24615.059,18.854614
1371.3446391769485,24615.754,18.868195
1371.3460280495715,24630.072,18.85701
1371.347416922311,24660.988,18.868332
1371.3488057949335,24621.79,18.860538
1371.3501946675556,24619.135,18.85076
1371.3515835402945,24609.01,18.856888
1371.3529724129166,24601.48,18.847174
1371.354361285656,24640.785,18.865652
1371.355750158279,24606.744,18.85346
1371.357139030902,24624.516,18.864378
1371.3585279036415,24621.82,18.854988
1371.3599167762636,24626.957,18.862047
1371.3613056490026,24627.035,18.86721
1371.3626945216247,24620.64,18.868063
1371.3640833943637,24620.586,18.856232
1371.3654722669867,24629.045,18.851706
1371.3668611396097,24640.998,18.864325
1371.368250012349,24612.096,18.866188
1371.3696388849721,24608.867,18.856737
1371.37102775771,24631.47,18.86092
1371.3724166303323,24663.055,18.865784
1371.3738055030717,24604.666,18.85092
1371.3751943756938,24653.943,18.86435
1371.3765832484332,24612.055,18.860413
1371.3779721210562,24635.672,18.862633
1371.3793609937957,24655.463,18.867474
1371.3807498664182,24609.775,18.853
1371.3821387391563,24647.244,18.866713
1371.3835276117793,24587.562,18.846498
1371.3849164845187,24616.83,18.860582
1371.3863053571408,24614.535,18.85855
1371.3876942298803,24648.156,18.866224
1371.3890831026197,24642.445,18.86765
1371.3904719752418,24626.36,18.855507
1371.3918608479808,24642.035,18.870975
1371.3932497206029,24619.781,18.857391
1371.3946385933423,24634.564,18.853807
1371.3960274659653,24619.342,18.861988
1371.3974163387043,24643.93,18.863665
1371.3988052114437,24622.104,18.855904
1371.4001940840658,24640.404,18.859781
1371.4015829568048,24616.064,18.854376
1371.4029718294275,24607.205,18.855751
1371.4043607021663,24644.47,18.868608
1371.4057495749057,24624.615,18.85938
1371.4071384475287,24630.148,18.862276
1371.4085273202672,24624.098,18.851868
1371.4099161930062,24645.531,18.864977
1371.4113050656283,24639.857,18.856577
1371.4126939383677,24640.703,18.868235
1371.4140828111072,24625.066,18.853584
1371.4154716837297,24676.008,18.868906
1371.4168605564691,24656.078,18.872486
1371.4182494292086,24602.438,18.851757
